datetime,log_source,src_ip,resolver_ip,query,type,answer,return_code
2024-06-14 22:08:13.838,dns_logger_1,ee0c:31ac:6b3f:ff36:356f:fec6:890e:dbb6,90fc:e951:9246:6a42:2457:11ea:a406:9ab4,lifelike.kipseycandlewick.com,AAAA,f71d:cb77:de00:1a0e:7328:23e5:d516:293d,0
2024-06-14 22:08:13.939,dns_logger_1,10.20.30.67,75.37.115.173,danewort.bowerwomanunremunerativeness.com,A,5.178.245.161,0
2024-06-14 22:08:14.040,dns_logger_1,10.20.30.38,51.108.236.22,leeboard.scroggyswarm.com,A,53.157.221.200,0
2024-06-14 22:08:14.141,dns_logger_1,10.20.30.133,145.176.40.111,worserment.aurardomiciliation.com,A,100.39.129.23,0
2024-06-14 22:08:14.241,dns_logger_1,2e43:c7d1:b7d8:ef29:4a98:eb7e:401f:7a69,7cab:3f92:240b:2980:7378:633d:1a4d:1a0d,pyritical.apiumaboriginary.com,AAAA,e2a7:ffbc:67ad:c417:edc5:fab3:7c5d:7d69,0
2024-06-14 22:08:14.342,dns_logger_1,10.20.30.170,151.169.17.3,iguaniform.xiphisternalfichtelite.com,A,172.172.231.148,0
2024-06-14 22:08:14.443,dns_logger_1,10.20.30.250,172.156.72.186,abash.sultanesquehonesty.com,A,185.80.190.60,0
2024-06-14 22:08:14.544,dns_logger_1,124:fd44:ce96:a45a:35f:306f:7023:9e97,1fa1:a006:9601:2d2:a47:bf79:9d06:c0db,chimera.parapsisepicoracohumeral.com,AAAA,7c16:d89b:ee66:de98:371a:364:89d6:dcac,0
2024-06-14 22:08:14.645,dns_logger_1,e71b:f871:8fbb:e69b:b8ca:60f4:3fa4:383,b615:3800:a4f5:b18f:5084:5eb4:5e63:c4d7,beebread.archwenchinterventricular.com,AAAA,494c:820e:b48:a814:fe6a:dd77:32a1:5060,0
2024-06-14 22:08:14.746,dns_logger_1,10.20.30.44,77.221.5.145,maladjust.shortageactuator.com,A,48.115.116.88,0
2024-06-14 22:08:14.847,dns_logger_1,1b2a:4af4:9879:e971:9cda:7a3f:bf30:d04f,c16c:eb80:f5b:b1c7:71e3:f446:4370:68a2,overcredulity.culposenippy.com,AAAA,65a0:c2ab:f39b:9734:f59a:bbb5:3e9f:7c51,0
2024-06-14 22:08:14.947,dns_logger_1,aaa:7e04:8c9a:89d3:93e8:f75:f92b:6c12,a775:256f:d39b:5478:8dd2:f5fd:9532:140,pondful.carpetworkscarabaeoid.com,AAAA,ee69:c600:b54a:2066:907e:98d2:765f:9bbf,0
2024-06-14 22:08:15.048,dns_logger_1,366a:2e08:3b46:7bec:4b3f:26c7:e7d6:42aa,42b9:8043:a92:48b8:dbee:ec91:95a3:8b31,nominatival.puerariatetrazene.com,AAAA,deaa:486b:2ad9:2120:d045:3f05:2a36:6bc6,0
2024-06-14 22:08:15.149,dns_logger_1,14b4:8408:2de4:7bbb:fd20:b9ef:85ab:b635,39fa:27c:68d4:c13d:a59e:966a:cd03:3e3c,brumal.elephantabowing.com,AAAA,b152:2de9:768f:b54:e000:98e5:d3ee:bbb8,0
2024-06-14 22:08:15.249,dns_logger_1,5f9f:e859:12d9:a64e:5a48:6463:d21c:393c,71ff:857a:bb50:e890:da8a:d382:8195:994,omnivalous.glutteryplaty.com,AAAA,b413:1df5:8a37:7ba0:2a40:6fc4:7d27:9ed0,0
2024-06-14 22:08:15.350,dns_logger_1,10.20.30.170,145.112.125.159,astrodome.sulphatasebambini.com,A,207.62.78.73,0
2024-06-14 22:08:15.451,dns_logger_1,10.20.30.55,38.79.244.198,jiltish.satisfyingnessxyridaceous.com,A,168.27.240.56,0
2024-06-14 22:08:15.552,dns_logger_1,10.20.30.55,104.62.20.135,ectocarpus.overintenselysuperinducement.com,A,105.255.155.247,0
2024-06-14 22:08:15.653,dns_logger_1,10.20.30.238,180.63.36.236,endenizen.adenemphraxisacronycta.com,A,114.227.214.71,0
2024-06-14 22:08:15.754,dns_logger_1,10.20.30.15,89.50.70.240,hastiness.erraticismstereomer.com,A,162.36.128.62,0
2024-06-14 22:08:15.855,dns_logger_1,10.20.30.237,115.155.147.242,unimolecular.protoporphyrinurinary.com,A,167.188.208.18,0
2024-06-14 22:08:15.955,dns_logger_1,61be:5640:55d8:2d0f:fe5:afd0:86de:ff3e,bbc8:ce59:14d5:7399:899e:b090:6f93:2a75,hereinbefore.ungroinedinterfiltrate.com,AAAA,d644:d3ea:ba59:a867:99ec:6a2d:71e1:6ca6,0
2024-06-14 22:08:16.056,dns_logger_1,10.20.30.84,130.247.167.55,myodynamics.inurbanitycaconym.com,A,198.15.193.69,0
2024-06-14 22:08:16.157,dns_logger_1,6162:c1a:1697:3f5d:7466:5fa5:c271:4730,c190:e3b1:792b:90a:753f:8997:c5d4:3497,organonomic.hemistaterluetic.com,AAAA,e231:914c:a8a9:8f8c:4da6:d11d:2e8a:cc21,0
2024-06-14 22:08:16.258,dns_logger_1,10.20.30.197,12.128.249.33,jill.thermitesophronize.com,A,156.92.237.79,0
2024-06-14 22:08:16.359,dns_logger_1,10.20.30.44,174.241.108.5,stylaster.perosomuswanner.com,A,89.226.134.104,0
2024-06-14 22:08:16.460,dns_logger_1,10.20.30.169,199.197.97.182,provisionless.toadstoollikecariousness.com,A,236.250.51.243,0
2024-06-14 22:08:16.561,dns_logger_1,f3a8:8a03:a7a7:36b8:3956:4383:4cff:7923,c428:bbc3:865f:2ae5:641e:1d64:488a:560a,influxable.leckyemenic.com,MX,alt5.mx.leckYemenic.com,0
2024-06-14 22:08:16.662,dns_logger_1,9c98:e4d8:f3f3:8ab6:bd8c:c86a:5e54:6ca8,dc70:3841:aa49:42fc:7be6:bc33:e619:4b7c,languaged.unprejudicialdiureticalness.com,AAAA,ad60:2ae4:1adc:a6be:4423:b000:527f:bb28,0
2024-06-14 22:08:16.762,dns_logger_1,10.20.30.24,46.61.31.73,cutis.monomaniabenzofulvene.com,A,117.26.174.62,0
2024-06-14 22:08:16.863,dns_logger_1,10.20.30.186,35.116.239.30,whitefootism.opilioninaprefabricator.com,A,17.201.161.61,0
2024-06-14 22:08:16.964,dns_logger_1,b2ea:41c3:be7e:dda8:894:800a:469:bb5f,849e:739c:79f2:f234:cbf0:432e:9295:c826,unhayed.feminismimbrex.com,SOA,None,0
2024-06-14 22:08:17.065,dns_logger_1,10.20.30.72,232.206.146.133,perthite.uninvaginatedslangous.com,A,179.25.217.194,0
2024-06-14 22:08:17.166,dns_logger_1,8777:aef6:13b9:8915:95c1:3b33:620a:644,664e:1a0d:2c3a:3a12:291b:a61e:e716:3b04,pleiophyllous.nonmaintenancebiblioklept.com,AAAA,3861:45d:a597:f3f3:e7cc:a47b:f5c7:32aa,0
2024-06-14 22:08:17.267,dns_logger_1,10.20.30.35,120.111.14.88,reception.unorthodoxlyprotomala.com,A,205.219.224.192,0
2024-06-14 22:08:17.368,dns_logger_1,10.20.30.100,182.252.100.68,pentaploid.provincialistperigastrula.com,A,118.211.10.171,0
2024-06-14 22:08:17.468,dns_logger_1,10.20.30.38,155.108.13.137,thereunder.embryoidpseudofinal.com,A,237.166.137.222,0
2024-06-14 22:08:17.569,dns_logger_1,10.20.30.152,162.120.134.12,disillusionment.myocardiumschizophyceae.com,A,43.252.37.110,0
2024-06-14 22:08:17.670,dns_logger_1,de99:e6cc:73c1:3a66:48a4:7930:341:1466,db3f:2f49:7e79:fb04:8243:a797:a3d6:d0d3,invictive.horsemongerdermaptera.com,AAAA,d928:5d43:9b8a:794e:32c3:c828:e8f2:3d64,0
2024-06-14 22:08:17.771,dns_logger_1,10.20.30.81,41.176.205.204,chimango.varangiyell.com,A,48.249.30.176,0
2024-06-14 22:08:17.871,dns_logger_1,4eeb:f3ab:5cd2:7367:127e:5c58:1741:52d1,efb3:464a:64f8:21d5:89b9:56e2:90c4:92e1,butyric.occludentcarfuffle.com,AAAA,e775:af56:6f14:bb26:26b5:2364:f968:4104,0
2024-06-14 22:08:17.972,dns_logger_1,6393:a7f6:795f:d0c1:dcc7:431a:fdad:b361,2058:8af0:3102:e10e:d4ef:b28e:9eab:d32,ammonion.neomorphaimposingness.com,AAAA,bbfd:5aea:a074:5897:e2de:e5e9:7161:d538,0
2024-06-14 22:08:18.073,dns_logger_1,8c3:e0c1:3123:63ea:8870:ed18:a362:dbe9,7959:2eab:2243:4660:c075:92ec:2a27:4d37,oncometry.yilllabyrinthici.com,AAAA,7340:cef0:3e3d:163e:1ce5:3633:c371:e71a,0
2024-06-14 22:08:18.173,dns_logger_1,10.20.30.209,18.29.69.44,lithogenous.weaverwhilere.com,A,42.139.213.158,0
2024-06-14 22:08:18.274,dns_logger_1,c26a:5f5:fbc2:8c44:d547:87ef:5c95:5ff4,40fa:e31e:d119:498:a751:b98:4fed:ab,alteregoistic.amadelphoushyperspatial.com,AAAA,74dc:423b:34f6:b1fb:72de:2532:9c8c:18d4,0
2024-06-14 22:08:18.375,dns_logger_1,10.20.30.101,15.57.67.245,kleptomanist.barristeriallinaloa.com,A,210.222.156.91,0
2024-06-14 22:08:18.476,dns_logger_1,e05d:2b7e:7e7f:631:b891:8c5f:7529:bcf1,729f:8383:a041:36b3:baa6:ed3b:842:335,adderspit.unbesmuttedoutdraft.com,AAAA,f1e4:ff05:fade:280c:2fd5:e35:72ed:e778,0
2024-06-14 22:08:18.577,dns_logger_1,3bc:bf7f:aea:ddff:8bdc:4fbb:eee0:671b,48df:b9b6:7a06:3e83:169a:257d:6e43:39b3,noncapitalist.narsingalachrymatory.com,AAAA,525c:ef35:46c4:9d7d:c724:1f34:195c:ea95,0
2024-06-14 22:08:18.678,dns_logger_1,9ecb:c00b:3959:307f:a1de:2f2c:b571:e315,af5a:a8a:16f7:78c9:ad1d:2f7b:fccc:8f04,navicella.phialidecatamenial.com,AAAA,5536:eefd:c5f:72d1:810e:5fea:b58f:47be,0
2024-06-14 22:08:18.779,dns_logger_1,9bdc:acdb:46c9:23c7:9e3a:db05:b137:31e4,a1b:def0:eb76:6dd5:7c55:47da:6f2a:5420,litterateur.thiostanniteolea.com,AAAA,4c4e:26e:e625:79c9:c91a:9440:ce84:9838,0
2024-06-14 22:08:18.880,dns_logger_1,10.20.30.194,175.242.65.134,unparodied.preholdingparatartaric.com,A,51.170.167.103,0
2024-06-14 22:08:18.981,dns_logger_1,10.20.30.83,112.189.143.246,tringine.armadillafrontiersman.com,A,185.209.55.174,0
2024-06-14 22:08:19.082,dns_logger_1,10.20.30.77,247.106.148.87,hardbake.overassertivelyrerobe.com,A,19.231.165.219,0
2024-06-14 22:08:19.182,dns_logger_1,10.20.30.211,246.99.210.134,ripper.pedometricallytelegraphese.com,A,39.89.234.171,0
2024-06-14 22:08:19.283,dns_logger_1,e813:6730:fc0e:30c5:b35f:9599:c02a:203d,c9fa:3cde:5d02:69b3:1bf6:5f5b:b398:36ad,docility.overfluencytroll.com,AAAA,e168:edae:eb70:aa7f:91dc:ac56:d01b:cec7,0
2024-06-14 22:08:19.384,dns_logger_1,34ad:4da9:89d0:bb4a:19c:dd0c:69ac:9d64,2a23:9171:bdca:cec0:f470:246f:6b1a:fa1a,purrone.admonishmentpenrack.com,MX,alt2.mx.admonishmentpenrack.com,0
2024-06-14 22:08:19.485,dns_logger_1,8912:b34e:dd35:3ae7:58c6:1d30:32d1:d654,f7d7:1e3c:c7ca:193c:772d:c17e:af4c:f33,utrum.resproutretreat.com,SOA,None,0
2024-06-14 22:08:19.586,dns_logger_1,10.20.30.234,225.66.59.134,exogeny.galleonpallid.com,A,33.189.236.158,0
2024-06-14 22:08:19.686,dns_logger_1,10.20.30.181,163.209.0.249,conphaseolin.vavasormyoglobin.com,A,250.187.248.92,0
2024-06-14 22:08:19.787,dns_logger_1,10.20.30.26,229.63.94.92,hamshackle.grimlyreputed.com,A,159.238.204.107,0
2024-06-14 22:08:19.888,dns_logger_1,848a:febe:74e:b347:66c1:7567:c575:408d,89dd:74c0:a4e7:a408:96b4:fe43:4d5:bcb,choleine.inscriptionedtonsillotome.com,AAAA,129d:a2cc:ca6a:47b:7dc0:a247:d232:ffcb,0
2024-06-14 22:08:19.989,dns_logger_1,2a65:4983:5a2a:f223:9d71:a9f3:ef86:204c,d6e1:8f8d:2715:e6f0:66f0:627:96d4:1,photopile.slumberquadrigatus.com,AAAA,c112:83ae:30c1:77e4:8f54:52d3:c4f6:94f2,0
2024-06-14 22:08:20.090,dns_logger_1,10.20.30.220,106.179.189.179,bluestone.hillwardjoltingly.com,A,136.80.6.200,0
2024-06-14 22:08:20.190,dns_logger_1,47d6:ebda:3c6a:4c40:d429:5156:3075:df7b,159a:782d:11f2:5b41:c891:4ace:5d87:f721,undermimic.syncategorematichyperstrophic.com,TXT,None,0
2024-06-14 22:08:20.291,dns_logger_1,c774:c3cc:80c0:ae09:a73d:6f5d:6956:279,c739:e1ee:cd0a:3923:2e1a:a650:fa7e:6ccf,undercast.sacradharpyia.com,AAAA,77d2:7d4a:1c23:47a:2b59:f955:92df:9de3,0
2024-06-14 22:08:20.392,dns_logger_1,10.20.30.15,96.135.12.185,tutorship.turbidequilibrist.com,A,45.3.87.86,0
2024-06-14 22:08:20.492,dns_logger_1,10.20.30.11,191.76.142.190,sess.hemimetabolybyous.com,A,157.209.95.111,0
2024-06-14 22:08:20.593,dns_logger_1,10.20.30.46,134.59.213.80,reinsphere.phototelescopesupraconsciousness.com,A,15.244.40.168,0
2024-06-14 22:08:20.694,dns_logger_1,10.20.30.76,112.54.213.136,uncombined.unfordablesandstay.com,A,155.214.78.29,0
2024-06-14 22:08:20.795,dns_logger_1,f834:6332:10e:e7e4:455f:e45f:3ce2:5698,816:4003:eab6:222a:f52a:a768:bade:1fbe,counterfallacy.fusionlessribandmaker.com,AAAA,5be5:2d3a:fc07:653c:5265:6bc6:acc5:72a8,0
2024-06-14 22:08:20.896,dns_logger_1,10.20.30.212,160.57.110.141,menthane.earlmultinucleated.com,A,118.228.167.112,0
2024-06-14 22:08:20.997,dns_logger_1,10.20.30.45,31.208.254.229,celidographer.sestuormethodize.com,A,104.202.147.4,0
2024-06-14 22:08:21.098,dns_logger_1,10.20.30.17,220.13.155.91,generous.cuboidclitelline.com,A,38.7.32.100,0
2024-06-14 22:08:21.198,dns_logger_1,872:3a50:47e5:73ae:20c2:450:2bce:1faa,d3:ae3c:c3be:4267:80d9:635b:6a31:9ab4,lanolin.uncementingunreverting.com,AAAA,f9bb:b7e9:1909:1f83:a000:7f40:46e2:ff54,0
2024-06-14 22:08:21.299,dns_logger_1,10.20.30.3,244.46.179.35,ataxonomic.dieteticapothecaryship.com,A,93.21.15.96,0
2024-06-14 22:08:21.400,dns_logger_1,10.20.30.76,223.210.57.206,unorganic.raimanniapseudencephalus.com,A,183.246.177.29,0
2024-06-14 22:08:21.501,dns_logger_1,10.20.30.181,212.121.131.207,cacodontia.pisciculturistdemichamfron.com,A,178.132.213.22,0
2024-06-14 22:08:21.602,dns_logger_1,322c:44d4:5a22:7c6b:a46c:4cbc:df:f540,7b8e:c7ed:726d:aa0:5597:5deb:5f19:24f8,amplify.waddywoodwitenagemot.com,AAAA,7719:de0b:c75b:261c:122f:8d0f:331e:90d1,0
2024-06-14 22:08:21.703,dns_logger_1,cd88:d640:902:79b6:5eda:aca3:27c0:6820,a80c:320:95a3:79c:7953:44e5:4a0b:8a42,peership.smuggorglin.com,AAAA,7519:7b7f:d7a1:826f:eade:e969:cdf6:6e96,0
2024-06-14 22:08:21.804,dns_logger_1,8ad0:95dc:9618:86d3:313a:97b:107b:1310,ce7a:6565:4675:427a:5978:64fc:a718:972d,strewn.colliquativesophic.com,AAAA,948b:bfa6:a262:a642:6ef9:b442:7b8b:dc8b,0
2024-06-14 22:08:21.905,dns_logger_1,10.20.30.193,125.227.39.129,ho.confinednessunscaffolded.com,A,126.119.172.239,0
2024-06-14 22:08:22.005,dns_logger_1,10.20.30.119,12.8.161.169,truthy.chrysamphoragripe.com,A,144.60.195.67,0
2024-06-14 22:08:22.106,dns_logger_1,5590:8557:ba49:522f:eb07:d181:71e8:102f,8cd9:5422:43ed:b59a:56b:1907:4c4e:b5d7,pronominally.moistypilula.com,AAAA,80cd:e403:a56f:9164:c5da:ba4b:4fa2:1168,0
2024-06-14 22:08:22.207,dns_logger_1,a582:6133:9485:f7d4:9da0:e491:f983:7698,4c19:9afb:68c9:38a1:324b:c991:d02a:820c,sleekly.predisguisediaeretic.com,AAAA,d190:bb3e:532d:7dc2:4fc1:c8fe:3239:73bf,0
2024-06-14 22:08:22.308,dns_logger_1,10.20.30.9,47.90.16.168,hiccup.doorcheektrottles.com,A,225.180.10.226,0
2024-06-14 22:08:22.408,dns_logger_1,10.20.30.61,43.99.207.168,seacraft.underlierfestoon.com,A,74.11.129.139,0
2024-06-14 22:08:22.509,dns_logger_1,10.20.30.102,61.150.1.104,multicuspidate.skyphoiunaneled.com,A,185.7.141.189,0
2024-06-14 22:08:22.610,dns_logger_1,435d:4a32:e08c:556c:e2b2:65f2:9d0:1510,cc0d:e90e:dd7:de8f:f27e:fb37:573b:9695,biophysiography.colophenecanaanite.com,TXT,None,0
2024-06-14 22:08:22.711,dns_logger_1,10.20.30.185,235.218.185.48,interlinguistic.hemiparasitismdrain.com,A,145.98.156.180,0
2024-06-14 22:08:22.812,dns_logger_1,10.20.30.70,218.28.110.215,ended.proparticipationprotestor.com,A,79.198.168.193,0
2024-06-14 22:08:22.912,dns_logger_1,10.20.30.77,1.147.184.77,pharisaicalness.antirheumaticunendingly.com,A,26.185.118.24,0
2024-06-14 22:08:23.013,dns_logger_1,10.20.30.255,188.221.6.126,superstruction.prophilosophicaldiscept.com,A,113.134.232.18,0
2024-06-14 22:08:23.114,dns_logger_1,676c:dff4:538a:8338:eae2:50de:b363:b5d9,2c07:fe00:9739:6a11:b283:4660:c6e2:6689,meiobar.remotivesplenetically.com,AAAA,dacc:79cb:b2f6:4cfa:7f36:34e2:5f8c:ab1c,0
2024-06-14 22:08:23.215,dns_logger_1,46aa:60c0:8064:2f5b:a27e:64a5:22a4:6145,893e:bd43:99ed:467e:e776:6959:5fd5:fbe7,indiscerptibleness.humptyburton.com,AAAA,e7ee:8105:20c2:6cc1:c94a:b14b:8c6c:61e2,0
2024-06-14 22:08:23.316,dns_logger_1,10.20.30.144,219.154.21.109,keraunion.overwoodedharmal.com,A,123.143.68.91,0
2024-06-14 22:08:23.417,dns_logger_1,474e:dcf6:6e0e:eae6:30:8b7f:2774:60f8,eb2a:6445:3660:4ffc:9724:a4ce:afda:79,nonfanatical.existentialhomopiperonyl.com,AAAA,60db:e4fd:e6da:1332:3081:8c29:4957:ec86,0
2024-06-14 22:08:23.517,dns_logger_1,10.20.30.165,84.97.5.30,opiophagy.unfalsifiableunadaptableness.com,A,61.46.148.206,0
2024-06-14 22:08:23.618,dns_logger_1,ccd2:a539:cf59:d448:c1fe:4d4b:e6dc:dee8,6fa:d7cc:6569:bbf9:86b:ca0f:ede7:f0c4,dorsiflexor.rhenishrecherche.com,AAAA,1948:8fcb:600f:e342:4c4a:52d9:28ba:dcbb,0
2024-06-14 22:08:23.719,dns_logger_1,1031:b662:ddee:c6d2:203d:c6d1:e0b5:2c27,4e6d:e7f5:b8c0:1ef0:d9f8:1dca:265:ae41,justiciar.pishogueunbarricaded.com,AAAA,2334:4e62:c01e:5d81:8c9e:60dd:1c0b:ab36,0
2024-06-14 22:08:23.820,dns_logger_1,10.20.30.13,116.189.235.67,muntiacus.edaphosauriasupereffluence.com,A,120.193.24.228,0
2024-06-14 22:08:23.921,dns_logger_1,10.20.30.240,95.160.35.84,baronial.eodevonianangerona.com,A,8.160.46.205,0
2024-06-14 22:08:24.022,dns_logger_1,10.20.30.17,40.41.174.130,runner.petalinesisel.com,A,129.217.246.49,0
2024-06-14 22:08:24.123,dns_logger_1,10.20.30.131,103.235.146.202,quadruplicature.laminarialesplashet.com,A,248.238.162.91,0
2024-06-14 22:08:24.224,dns_logger_1,10.20.30.66,141.230.188.219,crossrail.unjapannedscarecrowy.com,A,77.121.216.178,0
2024-06-14 22:08:24.325,dns_logger_1,10.20.30.100,159.53.59.89,osc.tickenstich.com,A,15.77.117.209,0
2024-06-14 22:08:24.426,dns_logger_1,11ea:c1ea:8923:c6ff:e396:793a:4be1:5f0a,8231:5d00:7cc:1604:974:2162:898:e34f,overregister.riroriropetrarchan.com,TXT,None,0
2024-06-14 22:08:24.527,dns_logger_1,b5f7:6faf:b80:69db:a9c1:4a58:59a3:60a7,dde9:f6f4:c2e7:829a:c4e4:6a28:a909:a06c,pokerishness.fireproofpyrocollodion.com,AAAA,e03:c567:86d3:3bf0:f8c0:52a5:ca06:9ba3,0
2024-06-14 22:08:24.628,dns_logger_1,10.20.30.215,74.218.120.170,disconcord.procarpiumunextortable.com,A,145.50.245.12,0
2024-06-14 22:08:24.728,dns_logger_1,81f:6016:cd55:9fa:70be:79c2:d079:8f22,1421:f1f:8c99:d3b6:9d02:f248:dd53:38fc,ensnarement.periegesispterygomaxillary.com,AAAA,1691:1e77:20d2:2928:9f5d:ea0a:2287:36a3,0
2024-06-14 22:08:24.829,dns_logger_1,10.20.30.25,97.155.86.181,ethiop.hacktreegodetia.com,A,10.59.138.31,0
2024-06-14 22:08:24.930,dns_logger_1,1fc7:902b:9f65:147a:47c8:9b53:4917:9db1,1e92:b19:ff35:c076:ef71:fcf4:b401:6e4d,epiphora.galiumpemphigus.com,AAAA,ef7f:d08d:2dce:cd41:22d8:ac37:312b:e60b,0
2024-06-14 22:08:25.030,dns_logger_1,8af5:8e2a:6be:4fa2:8f43:3f40:a486:8e8d,b041:8174:2d92:8287:ac93:b67d:e944:d861,mottling.unresistantremilitarization.com,AAAA,b017:ba0a:a69b:56c2:f288:faa4:1e05:c3d,0
2024-06-14 22:08:25.131,dns_logger_1,ecca:5597:aa0a:a56a:486:c0d6:f2ee:1fa8,b313:fd9:433e:d8ef:87c3:100:c88c:9a9a,superstatesman.thyreosiserythrean.com,AAAA,c574:787f:7ddd:6aa5:ccfd:40ef:749a:6d62,0
2024-06-14 22:08:25.232,dns_logger_1,10.20.30.144,192.226.82.85,homometrical.metallicizeimperishable.com,A,169.106.153.68,0
2024-06-14 22:08:25.333,dns_logger_1,10.20.30.80,87.74.3.8,levulic.sheldfowlnonthinking.com,A,165.192.69.172,0
2024-06-14 22:08:25.434,dns_logger_1,10.20.30.167,59.141.31.23,journeywork.phosphorousflagfall.com,A,37.62.219.94,0
2024-06-14 22:08:25.535,dns_logger_1,4a6f:f48b:aa6f:c64:4633:5da3:fc7:7772,34f:a961:dca2:bac2:af88:27bb:da0c:4f73,teleostomian.miasmuntheoretical.com,AAAA,4f1a:2506:eefc:2481:398e:8f4d:95b:81af,0
2024-06-14 22:08:25.636,dns_logger_1,fc96:94b5:de7d:c6e7:ee81:200:75be:a169,3018:2982:cb32:7381:d8c0:e184:ae9c:a1c,bustling.collinsspicose.com,AAAA,4ed3:5b4:ab18:c32a:b715:1ee6:87a4:24d9,0
2024-06-14 22:08:25.736,dns_logger_1,afb7:cc99:28a4:c413:f17a:e0e0:e8d:85a6,3009:88ea:c004:2daf:b44c:a5d2:9ac:c551,afforce.gothicistitchreed.com,AAAA,3659:26a3:7eb4:9763:4062:80f3:d763:b340,0
2024-06-14 22:08:25.837,dns_logger_1,10.20.30.105,220.77.89.75,unappreciating.navallyzoll.com,A,171.96.129.132,0
2024-06-14 22:08:25.938,dns_logger_1,10.20.30.138,118.214.152.126,basigamy.cauldrifenessrhadamanthine.com,A,160.193.233.133,0
2024-06-14 22:08:26.039,dns_logger_1,10.20.30.142,83.226.199.221,donnert.stricklessarsmetrik.com,A,153.168.43.238,0
2024-06-14 22:08:26.140,dns_logger_1,10.20.30.55,59.164.15.152,nailsick.windbengaline.com,A,153.67.93.17,0
2024-06-14 22:08:26.241,dns_logger_1,51ec:c6c6:7727:702f:3ada:60a9:46c0:dd2f,bb20:5a14:3ed1:f586:438b:2a0d:98fb:ab9c,hematoporphyrin.antimoniurettedsenusian.com,AAAA,86e:30e2:cd88:6c06:a1e1:bfcf:d182:246d,0
2024-06-14 22:08:26.342,dns_logger_1,10.20.30.114,131.42.192.212,goldenrod.stechadossmarm.com,A,52.214.41.245,0
2024-06-14 22:08:26.443,dns_logger_1,169a:7455:e154:ec58:9f99:a62f:4bb8:f71d,8fdc:a9d8:66af:7f99:d27a:48ca:288f:d83,seizor.retrenchablebullhorn.com,AAAA,7c44:df0f:6655:7061:77d3:f09f:1bf:9b66,0
2024-06-14 22:08:26.543,dns_logger_1,10.20.30.13,176.103.117.61,featheredged.zenonianperularia.com,A,56.72.141.38,0
2024-06-14 22:08:26.644,dns_logger_1,10.20.30.225,82.88.112.78,associational.sparchneuroclonic.com,A,251.191.31.245,0
2024-06-14 22:08:26.745,dns_logger_1,10.20.30.15,217.120.113.5,decorative.phenazinecaducibranchiata.com,A,224.251.2.223,0
2024-06-14 22:08:26.846,dns_logger_1,10.20.30.45,137.241.128.240,finagler.reasonablenesspoikilothermism.com,A,245.220.19.117,0
2024-06-14 22:08:26.946,dns_logger_1,10.20.30.53,59.220.126.255,haunchless.intermezzomissible.com,A,192.161.65.131,0
2024-06-14 22:08:27.047,dns_logger_1,10.20.30.130,39.218.59.96,postliminious.accubitusinfraclusion.com,A,244.232.59.128,0
2024-06-14 22:08:27.148,dns_logger_1,10.20.30.131,21.225.218.202,ultragood.bathycolpicstomatology.com,A,102.5.45.11,0
2024-06-14 22:08:27.249,dns_logger_1,10.20.30.223,160.136.13.42,unreproached.unblackenedpetrosphenoidal.com,A,160.26.182.190,0
2024-06-14 22:08:27.350,dns_logger_1,10.20.30.2,119.224.145.163,hypnotist.overlasthemathermal.com,A,35.95.30.72,0
2024-06-14 22:08:27.451,dns_logger_1,10.20.30.166,165.143.140.64,phalloplasty.chronologizenerveproof.com,A,2.198.204.139,0
2024-06-14 22:08:27.552,dns_logger_1,10.20.30.130,234.249.10.110,goldfinny.decompresskingcraft.com,A,47.115.60.157,0
2024-06-14 22:08:27.653,dns_logger_1,10.20.30.81,6.127.232.206,incarvillea.looperundersally.com,A,48.117.196.158,0
2024-06-14 22:08:27.754,dns_logger_1,10.20.30.227,232.76.84.105,topographer.fluterunrequitedness.com,A,45.196.252.182,0
2024-06-14 22:08:27.855,dns_logger_1,17fe:c172:82d3:e4bd:fc99:9224:7e3d:a2bd,8e0f:be47:1267:6772:dfda:2d8b:1f7b:7292,parafunction.hyperkineticveridical.com,AAAA,547c:4e3b:9d75:8293:45bc:c343:f5e:428b,0
2024-06-14 22:08:27.956,dns_logger_1,10.20.30.56,156.79.195.86,freemasonry.monoicousdogate.com,A,40.189.143.218,0
2024-06-14 22:08:28.057,dns_logger_1,10.20.30.183,15.198.233.29,unliftable.houseboundsupralocal.com,A,226.2.74.166,0
2024-06-14 22:08:28.158,dns_logger_1,10.20.30.42,217.174.255.83,succade.becrimsonreptatorial.com,A,75.239.34.240,0
2024-06-14 22:08:28.259,dns_logger_1,10.20.30.142,140.78.157.130,lyery.bronchopathysangirese.com,A,88.161.248.93,0
2024-06-14 22:08:28.360,dns_logger_1,b3d5:82e2:56cb:8bf2:6826:4b8a:d879:e7b8,e4ec:5726:7c36:18fe:a72c:5f0:553f:eb29,extinguish.cardiidaeflossie.com,AAAA,3ff1:52a4:b511:ae59:a185:4c1e:7a86:2272,0
2024-06-14 22:08:28.460,dns_logger_1,bba9:bd63:23df:2f13:c5c6:4f8d:fc4:8450,b377:fbff:2bb9:90ca:9f47:3060:5de3:588f,prerevise.outgloomcervicobrachial.com,AAAA,2051:f9e:d0a6:2a01:1318:6dcb:d100:df5f,0
2024-06-14 22:08:28.561,dns_logger_1,10.20.30.201,234.238.117.14,baniya.chromidrosismneme.com,A,94.241.54.191,0
