datetime,log_source,protocol,src_ip,src_port,dst_ip,dst_port,bytes_in,bytes_out,packets_in,packets_out
2024-06-14 22:03:02.439,netflow_logger_1,TCP,e72f:6d18:c692:8a9a:3fbc:8e10:a206:9057,42878,3dc8:f341:60a3:a09b:3415:6d3a:e103:c19b,143,48459,2981,33,2
2024-06-14 22:03:02.540,netflow_logger_1,TCP,9522:2665:1b34:6d3b:3b5:1b03:a450:a3,28104,606b:74be:4f64:dd56:e675:fc18:61ea:4675,25,409131,7203,273,5
2024-06-14 22:03:02.641,netflow_logger_1,TCP,4e10:18eb:9ffe:6b72:64cc:7bf9:3f72:327e,47381,7fb5:2cdf:a1b4:51f2:41bb:5b19:43de:d867,443,322117,124787,215,84
2024-06-14 22:03:02.742,netflow_logger_1,ICMP,10.20.30.121,0,136.113.149.11,0,2412,3142,2,3
2024-06-14 22:03:02.843,netflow_logger_1,TCP,10.20.30.173,25794,116.200.131.31,443,63153,380981,43,254
2024-06-14 22:03:02.944,netflow_logger_1,TCP,10.20.30.233,35059,175.211.228.225,443,343368,226005,229,151
2024-06-14 22:03:03.045,netflow_logger_1,UDP,bd75:c1a9:f66:141a:58c3:b04d:97d5:224c,25020,f177:9515:2f74:3e2f:c3b6:6dc3:b075:8770,80,246183,362384,165,242
2024-06-14 22:03:03.146,netflow_logger_1,TCP,f125:2e97:fde6:e378:976b:fc43:4f44:b0ed,41482,271b:15c1:b3a1:72a5:d002:91ed:6d4f:1543,443,232764,6107,156,5
2024-06-14 22:03:03.247,netflow_logger_1,TCP,d97f:9e00:3d0b:724b:7e4b:b9c1:ab6:ee01,56438,f8a6:5a2e:7580:7bdd:6ca6:5c4e:d1b1:d91f,443,421640,356479,282,238
2024-06-14 22:03:03.348,netflow_logger_1,TCP,10.20.30.194,60660,240.209.145.42,80,167957,350491,112,234
2024-06-14 22:03:03.449,netflow_logger_1,TCP,10.20.30.56,43146,120.129.128.182,22,301832,132683,202,89
2024-06-14 22:03:03.549,netflow_logger_1,UDP,10.20.30.113,21393,9.14.179.38,443,494733,18336,330,13
2024-06-14 22:03:03.650,netflow_logger_1,TCP,10.20.30.197,34345,168.187.106.173,443,271490,277765,181,186
2024-06-14 22:03:03.751,netflow_logger_1,TCP,10.20.30.135,16063,100.132.95.158,443,373722,229505,250,154
2024-06-14 22:03:03.852,netflow_logger_1,TCP,10.20.30.130,30921,44.213.206.159,80,169439,131979,113,88
2024-06-14 22:03:03.952,netflow_logger_1,TCP,10.20.30.158,22779,157.222.89.136,443,100779,282681,68,189
2024-06-14 22:03:04.053,netflow_logger_1,TCP,bae7:1227:f64e:c93e:ebf4:cab5:3fd5:ea26,56723,8654:cc88:1886:95c:deeb:a132:1fc:2f30,443,394156,38161,263,26
2024-06-14 22:03:04.154,netflow_logger_1,TCP,4670:1307:7900:9790:34cb:1e5e:879a:e0de,57907,1009:d4d0:3403:6e86:9c2d:b0f7:ca91:9ee3,25,199472,2265,133,2
2024-06-14 22:03:04.255,netflow_logger_1,TCP,10.20.30.245,48807,248.79.185.24,443,264857,211039,177,141
2024-06-14 22:03:04.356,netflow_logger_1,TCP,10.20.30.126,37869,178.250.84.94,22,402301,169774,269,114
2024-06-14 22:03:04.457,netflow_logger_1,TCP,10.20.30.174,62114,175.31.205.198,80,329549,260067,220,174
2024-06-14 22:03:04.558,netflow_logger_1,TCP,10.20.30.234,12070,187.11.167.225,443,58289,307023,39,205
2024-06-14 22:03:04.659,netflow_logger_1,TCP,10.20.30.120,37881,181.157.53.211,80,318956,274900,213,184
2024-06-14 22:03:04.759,netflow_logger_1,TCP,10.20.30.97,63786,131.96.65.218,25,306135,8210,205,6
2024-06-14 22:03:04.860,netflow_logger_1,TCP,10.20.30.62,60942,29.211.120.175,443,374538,121781,250,82
2024-06-14 22:03:04.961,netflow_logger_1,TCP,10.20.30.99,29363,14.159.39.198,80,308378,128546,206,86
2024-06-14 22:03:05.061,netflow_logger_1,TCP,10.20.30.113,22505,58.101.123.213,443,266284,365583,178,244
2024-06-14 22:03:05.162,netflow_logger_1,TCP,10.20.30.45,43685,103.18.197.117,443,251052,172389,168,115
2024-06-14 22:03:05.263,netflow_logger_1,UDP,10.20.30.205,49672,143.226.66.156,443,437304,337017,292,225
2024-06-14 22:03:05.364,netflow_logger_1,TCP,10.20.30.74,30467,85.72.131.16,443,144853,49327,97,33
2024-06-14 22:03:05.465,netflow_logger_1,TCP,10.20.30.254,61795,193.15.193.48,443,161604,49803,108,34
2024-06-14 22:03:05.566,netflow_logger_1,TCP,10.20.30.39,34165,56.82.213.247,443,109877,321568,74,215
2024-06-14 22:03:05.667,netflow_logger_1,TCP,10.20.30.88,16215,22.203.40.222,443,15645,359159,11,240
2024-06-14 22:03:05.767,netflow_logger_1,TCP,2ee3:1094:2c7e:4d4:f704:1271:d6da:4da,24746,4962:131c:c02c:b5f8:f3b7:29cb:dd07:100d,25,136418,5426,91,4
2024-06-14 22:03:05.868,netflow_logger_1,TCP,ae55:ba0a:7d07:7718:5a1e:6f4e:a371:a0c5,14342,d338:9d80:59a2:b70:adab:cd56:2dd1:5478,443,327599,107691,219,72
2024-06-14 22:03:05.968,netflow_logger_1,TCP,10.20.30.93,39955,191.254.119.86,443,345893,130430,231,87
2024-06-14 22:03:06.069,netflow_logger_1,UDP,43ea:31a8:b6c:f68a:de6d:bdec:9439:186e,16882,289e:9c8a:f420:2567:6343:ccfb:a6f0:a0ff,443,90311,334973,61,224
2024-06-14 22:03:06.170,netflow_logger_1,UDP,10.20.30.231,55274,149.162.91.133,443,126590,191307,85,128
2024-06-14 22:03:06.271,netflow_logger_1,TCP,10.20.30.99,57868,223.15.78.30,443,15658,341540,11,228
2024-06-14 22:03:06.372,netflow_logger_1,TCP,10.20.30.55,31492,51.203.84.214,443,396030,89673,265,60
2024-06-14 22:03:06.472,netflow_logger_1,TCP,10.20.30.146,16192,235.104.42.150,80,199701,11017,134,8
2024-06-14 22:03:06.573,netflow_logger_1,TCP,10.20.30.15,37539,240.77.52.94,443,388297,316596,259,212
2024-06-14 22:03:06.674,netflow_logger_1,ICMP,10.20.30.91,0,62.68.29.97,0,2298,3661,2,3
2024-06-14 22:03:06.775,netflow_logger_1,UDP,e9f0:5d0b:7c85:3d68:be7d:cedd:68cd:2384,42967,fba8:a573:fd7f:7529:4818:8cc9:62d3:360f,25,133498,23570,89,16
2024-06-14 22:03:06.876,netflow_logger_1,TCP,6d69:1755:e989:3d6f:44e0:1fcd:9310:835b,43160,793b:9401:a57c:b263:f772:6c97:4148:8cbf,443,8228,337669,6,226
2024-06-14 22:03:06.977,netflow_logger_1,TCP,10.20.30.123,60087,0.80.190.234,22,247433,87745,165,59
2024-06-14 22:03:07.077,netflow_logger_1,TCP,10.20.30.34,24691,121.220.87.232,443,148067,253444,99,169
2024-06-14 22:03:07.178,netflow_logger_1,TCP,88c2:fa69:c475:75a4:e220:1a1f:49f1:3d75,53299,1e71:46a6:8ef3:6e53:8905:a181:5ce7:b118,443,439201,77392,293,52
2024-06-14 22:03:07.279,netflow_logger_1,UDP,f038:99b9:a683:6282:71b5:e698:ea2c:7eb6,47654,3ed6:26cf:386:3cc8:7a03:c351:1660:dae3,25,477771,23247,319,16
2024-06-14 22:03:07.380,netflow_logger_1,UDP,3959:e88f:2a3e:9118:1dbf:215e:9186:ae3e,58086,f10:c210:9915:df6b:2a1b:e437:aeca:bd93,443,236028,144287,158,97
2024-06-14 22:03:07.481,netflow_logger_1,TCP,10.20.30.129,55698,29.66.160.216,80,55577,78519,38,53
2024-06-14 22:03:07.581,netflow_logger_1,TCP,10.20.30.0,36422,85.197.98.243,443,483413,220437,323,147
2024-06-14 22:03:07.682,netflow_logger_1,TCP,3e8a:b1ba:793e:a400:ba04:fd9d:5579:1ecd,64964,23a4:7d2f:40d8:fd0d:7026:4abd:496d:5ee8,443,129201,210960,87,141
2024-06-14 22:03:07.783,netflow_logger_1,UDP,2068:4632:9883:6199:dc35:fd85:6ec5:b980,17425,57b6:7553:c598:90fc:785c:2261:b7d4:668d,443,146900,47025,98,32
2024-06-14 22:03:07.883,netflow_logger_1,UDP,4ba7:91e7:728c:db71:2530:f30f:72b9:dae2,39495,d291:6471:c98:ac53:e83a:e92:ed6e:44c0,443,378872,72324,253,49
2024-06-14 22:03:07.984,netflow_logger_1,TCP,10.20.30.39,16629,155.133.43.191,443,314674,90805,210,61
2024-06-14 22:03:08.085,netflow_logger_1,ICMP,10.20.30.255,0,212.70.88.135,0,1270,2204,1,2
2024-06-14 22:03:08.186,netflow_logger_1,TCP,f8a3:540f:a577:392c:80b9:f4e2:b6c2:c79a,36912,9496:f7cc:9bca:c430:228a:92b2:32c3:7f7b,443,397762,80059,266,54
2024-06-14 22:03:08.287,netflow_logger_1,UDP,10.20.30.88,62689,2.81.90.185,80,199959,84347,134,57
2024-06-14 22:03:08.388,netflow_logger_1,TCP,10.20.30.191,50945,53.11.169.146,443,9756,10608,7,8
2024-06-14 22:03:08.488,netflow_logger_1,ICMP,e9bb:2e3a:5971:a84d:c88f:ebe3:e259:1951,0,6259:f80f:683a:a05c:bd04:9229:e054:7821,0,3368,605,3,1
2024-06-14 22:03:08.589,netflow_logger_1,TCP,10.20.30.203,11352,8.120.209.34,443,119760,278813,80,186
2024-06-14 22:03:08.690,netflow_logger_1,TCP,10.20.30.49,45443,110.117.113.176,443,19443,176497,13,118
2024-06-14 22:03:08.791,netflow_logger_1,TCP,10.20.30.11,13890,173.156.247.122,443,270471,341365,181,228
2024-06-14 22:03:08.892,netflow_logger_1,TCP,7820:b309:6ab5:7f59:8ac9:3b9:e82f:f8de,19404,5624:4d1e:d1e0:3cd:8f1f:601d:c85a:9257,443,431539,351238,288,235
2024-06-14 22:03:08.993,netflow_logger_1,TCP,3794:df7e:6d05:8c1e:40d:78e6:bda5:f8e8,35869,ef7a:bc83:bb29:7e89:10a5:33f5:1eee:a0ee,80,276369,57595,185,39
2024-06-14 22:03:09.093,netflow_logger_1,UDP,10.20.30.193,41174,42.132.39.255,53,390541,402,261,1
2024-06-14 22:03:09.194,netflow_logger_1,TCP,10.20.30.62,18948,147.30.236.126,443,465269,172466,311,115
2024-06-14 22:03:09.295,netflow_logger_1,UDP,10.20.30.157,46036,185.82.244.26,443,262773,103478,176,69
2024-06-14 22:03:09.396,netflow_logger_1,UDP,dcb1:4a6c:be89:dfdf:6efe:ffc4:8d70:8702,39914,ed0f:1f69:7142:b8a3:80e9:9069:f4db:4915,443,105509,118127,71,79
2024-06-14 22:03:09.496,netflow_logger_1,UDP,7cb:65a0:7e:a90c:a49f:4f72:a5a0:f338,16577,3faa:31ef:682e:ac8:269c:10f8:d3b6:b73f,443,250057,215392,167,144
2024-06-14 22:03:09.597,netflow_logger_1,TCP,10.20.30.167,34053,106.59.206.121,443,283392,386103,189,258
2024-06-14 22:03:09.698,netflow_logger_1,TCP,10.20.30.67,47467,188.219.108.247,80,218716,273903,146,183
2024-06-14 22:03:09.799,netflow_logger_1,TCP,7275:9521:155d:76b3:5845:b57e:2d4:ba2d,34258,2a39:ecb9:173:9339:61d8:b7fd:5b51:c214,443,75136,269325,51,180
2024-06-14 22:03:09.900,netflow_logger_1,UDP,10.20.30.248,43902,155.201.41.242,443,257925,150055,172,101
2024-06-14 22:03:10.001,netflow_logger_1,ICMP,10.20.30.40,0,136.170.206.220,0,1153,2744,1,2
2024-06-14 22:03:10.102,netflow_logger_1,ICMP,10.20.30.230,0,11.126.52.17,0,2421,3257,2,3
2024-06-14 22:03:10.202,netflow_logger_1,TCP,10.20.30.140,64502,230.51.26.80,443,421857,240956,282,161
2024-06-14 22:03:10.303,netflow_logger_1,TCP,4c8:2580:a15e:71e9:df4e:2f20:bd3c:b4ee,27343,4607:739f:3676:3365:3171:30b1:4fc:de6c,443,281254,56453,188,38
2024-06-14 22:03:10.404,netflow_logger_1,TCP,10.20.30.110,58912,101.18.21.115,443,17636,183358,12,123
2024-06-14 22:03:10.505,netflow_logger_1,TCP,61d3:5c84:d68c:fa82:9980:2733:f813:2445,26458,db37:b3cc:a907:3309:85a1:a386:5c5b:10c2,443,464103,18607,310,13
2024-06-14 22:03:10.605,netflow_logger_1,TCP,1a98:ce6e:b828:e0d0:4201:fbdc:1bba:fbeb,64437,4d4c:8d6a:a2f:1cff:c66:2b:2a4e:c13c,443,493463,16017,329,11
2024-06-14 22:03:10.706,netflow_logger_1,TCP,72ad:6c1c:f0ec:b6a3:6d2c:e396:4087:d827,46940,c90d:937:1735:bb18:9aba:b707:b80c:7d37,443,50680,126547,34,85
2024-06-14 22:03:10.807,netflow_logger_1,TCP,10.20.30.183,62399,247.36.76.129,80,381602,360343,255,241
2024-06-14 22:03:10.908,netflow_logger_1,TCP,10.20.30.52,49467,16.230.34.70,443,406744,382269,272,255
2024-06-14 22:03:11.009,netflow_logger_1,TCP,10.20.30.166,20190,60.2.15.119,443,193277,386715,129,258
2024-06-14 22:03:11.110,netflow_logger_1,UDP,10.20.30.244,57383,133.72.138.144,443,206940,150119,138,101
2024-06-14 22:03:11.211,netflow_logger_1,TCP,10.20.30.89,23199,196.6.219.201,443,410668,228859,274,153
2024-06-14 22:03:11.312,netflow_logger_1,TCP,10.20.30.183,28047,171.160.193.248,443,412633,285664,276,191
2024-06-14 22:03:11.413,netflow_logger_1,TCP,10.20.30.181,38342,84.218.133.203,443,250604,291245,168,195
2024-06-14 22:03:11.514,netflow_logger_1,UDP,2623:ec5f:a0e9:db2c:8dfe:6209:aa1d:530,62271,a8e8:41fc:589e:d960:6e77:1c0a:a760:7d6b,25,195197,15376,131,11
2024-06-14 22:03:11.615,netflow_logger_1,TCP,10.20.30.0,59370,173.26.141.206,443,32509,56975,22,38
2024-06-14 22:03:11.716,netflow_logger_1,TCP,10.20.30.67,19625,146.135.213.24,443,11290,324684,8,217
2024-06-14 22:03:11.816,netflow_logger_1,UDP,10.20.30.164,61532,133.247.129.134,443,240755,190339,161,127
2024-06-14 22:03:11.917,netflow_logger_1,TCP,95d0:786d:74d5:5d4c:e7ac:fd89:b63e:a079,43264,ff09:e347:2ec8:b05:fc9a:8f3b:d9c4:5d7b,443,372629,178228,249,119
2024-06-14 22:03:12.017,netflow_logger_1,TCP,10.20.30.89,53408,185.123.201.84,443,496069,291635,331,195
2024-06-14 22:03:12.118,netflow_logger_1,TCP,40d7:65b1:736b:f210:e146:6cab:a004:a6d8,52361,bb09:6870:d859:2d7d:b0fd:fa5c:5a80:5a7a,443,481711,192405,322,129
2024-06-14 22:03:12.219,netflow_logger_1,TCP,8660:2f32:9b46:8dc2:3aec:2b48:1049:ea4b,52778,ce3a:2c05:43a7:b308:97e6:19a:39ac:4257,53,228414,499,153,1
2024-06-14 22:03:12.320,netflow_logger_1,TCP,10.20.30.130,22722,120.165.138.78,443,99874,340298,67,227
2024-06-14 22:03:12.421,netflow_logger_1,TCP,7079:393a:90de:df8c:79b7:bb53:95d8:a382,43984,f54a:4715:1d22:ba2e:b561:8b04:8567:90e6,443,162172,297993,109,199
2024-06-14 22:03:12.522,netflow_logger_1,TCP,10.20.30.228,34702,222.113.248.116,53,265841,465,178,1
2024-06-14 22:03:12.623,netflow_logger_1,TCP,10.20.30.134,17869,221.41.101.8,80,490588,125107,328,84
2024-06-14 22:03:12.724,netflow_logger_1,TCP,10.20.30.193,50399,197.240.240.61,443,88756,206894,60,138
2024-06-14 22:03:12.824,netflow_logger_1,TCP,1820:1936:a731:5376:224e:c444:dbc4:dd85,48817,7e1a:87cd:641f:6e22:d0a1:abe1:19c4:ef3f,443,278002,55087,186,37
2024-06-14 22:03:12.925,netflow_logger_1,TCP,10.20.30.110,59333,77.230.242.87,443,211795,399274,142,267
2024-06-14 22:03:13.026,netflow_logger_1,UDP,10.20.30.123,51733,212.10.41.106,443,316304,226669,211,152
2024-06-14 22:03:13.127,netflow_logger_1,TCP,8a9b:b176:b486:a85a:4d15:e7a5:2f12:e6f8,17017,b73d:90da:c4de:52dc:20e0:1b3b:206c:c83f,443,474123,370271,317,247
2024-06-14 22:03:13.228,netflow_logger_1,TCP,dd76:41f:871:22df:2e84:7ff1:616e:644a,39574,9b09:83af:28a5:ff67:b78c:d5dd:1f8c:5c3f,443,167375,276390,112,185
2024-06-14 22:03:13.328,netflow_logger_1,ICMP,a928:8ae0:634e:7e17:5cba:8bc3:87a4:d253,0,4634:7f57:64e6:1618:2576:bd08:f07c:12e2,0,1436,1614,1,2
2024-06-14 22:03:13.429,netflow_logger_1,TCP,10.20.30.46,30676,213.169.99.177,22,465892,60032,311,41
2024-06-14 22:03:13.530,netflow_logger_1,TCP,10.20.30.13,65089,241.120.171.20,443,489625,294258,327,197
2024-06-14 22:03:13.631,netflow_logger_1,TCP,10.20.30.146,31544,72.60.123.167,443,180445,169046,121,113
2024-06-14 22:03:13.732,netflow_logger_1,TCP,1bfd:50e5:8540:4b9c:52cc:a7c:d8ba:2a00,16067,2a8a:3431:c923:34b3:2d02:3ef2:e1b2:efe4,80,318856,124837,213,84
2024-06-14 22:03:13.832,netflow_logger_1,TCP,10.20.30.19,53800,156.66.179.48,443,63824,29051,43,20
2024-06-14 22:03:13.933,netflow_logger_1,UDP,10.20.30.207,10928,197.22.43.143,443,66373,303144,45,203
2024-06-14 22:03:14.034,netflow_logger_1,TCP,a203:d871:ac62:a281:b570:5a06:fdb6:8de8,64800,7ca8:8acb:39da:d483:c28b:827f:af55:c3f9,443,364772,175818,244,118
2024-06-14 22:03:14.135,netflow_logger_1,TCP,bc98:d50c:b567:6436:d95c:d94b:7320:9187,33396,4ad1:d879:5450:5c18:7e6e:f322:9ff2:ae86,443,231460,261954,155,175
2024-06-14 22:03:14.235,netflow_logger_1,ICMP,94c0:f0aa:c840:bccf:eeaf:7ba0:9b46:9ace,0,cde3:b657:bbe6:e613:7d74:415c:caf1:38a6,0,1627,2163,2,2
2024-06-14 22:03:14.336,netflow_logger_1,TCP,10.20.30.238,51240,45.255.156.157,443,464670,57204,310,39
2024-06-14 22:03:14.437,netflow_logger_1,TCP,17eb:da35:542a:467e:b8ea:9d65:e5eb:b143,21819,35de:59cf:d33f:b9ae:8f43:2057:d26a:bb51,143,419499,22358,280,15
2024-06-14 22:03:14.538,netflow_logger_1,TCP,10.20.30.150,37950,80.199.239.180,443,461931,332231,308,222
2024-06-14 22:03:14.639,netflow_logger_1,TCP,10.20.30.214,16437,58.208.73.52,80,182234,311576,122,208
2024-06-14 22:03:14.740,netflow_logger_1,TCP,10.20.30.20,10088,71.130.166.253,443,415198,385451,277,257
2024-06-14 22:03:14.841,netflow_logger_1,TCP,10.20.30.65,24504,15.75.165.224,25,282280,20824,189,14
2024-06-14 22:03:14.942,netflow_logger_1,ICMP,10.20.30.112,0,56.106.29.176,0,2072,1274,2,1
2024-06-14 22:03:15.043,netflow_logger_1,TCP,10.20.30.208,28195,95.120.132.72,443,294636,320489,197,214
2024-06-14 22:03:15.144,netflow_logger_1,TCP,10.20.30.132,29303,173.18.217.134,25,67018,3316,45,3
2024-06-14 22:03:15.245,netflow_logger_1,UDP,954a:bd60:2c09:e153:9c6a:e24e:3dac:a532,27209,e7a4:8324:2ec9:ecbd:efe1:b89c:5546:674f,80,375202,238354,251,159
2024-06-14 22:03:15.345,netflow_logger_1,TCP,10.20.30.163,34924,7.141.196.150,443,142449,253092,95,169
2024-06-14 22:03:15.446,netflow_logger_1,TCP,10.20.30.89,64378,160.33.196.121,22,197114,197007,132,132
2024-06-14 22:03:15.547,netflow_logger_1,TCP,10.20.30.116,37048,67.204.74.90,443,158828,147318,106,99
2024-06-14 22:03:15.648,netflow_logger_1,UDP,10.20.30.22,54984,78.1.44.8,443,299640,342275,200,229
2024-06-14 22:03:15.749,netflow_logger_1,TCP,ad41:ce5c:3d52:f69c:4ba9:3040:7b69:45a8,38706,551b:d8:e059:310e:2ee8:f1a8:c8ed:4376,25,11743,13821,8,10
2024-06-14 22:03:15.850,netflow_logger_1,TCP,5de5:292d:4c7c:8d69:89e2:2314:484d:545d,57496,208:21a2:b774:ce81:7556:615:6518:fa9d,443,68254,140073,46,94
2024-06-14 22:03:15.951,netflow_logger_1,TCP,c451:519e:f562:acd4:ed00:a534:77de:a378,34286,296e:5f06:b5a4:38ca:3cea:8010:52cc:32f9,80,41843,184922,28,124
2024-06-14 22:03:16.051,netflow_logger_1,TCP,10.20.30.210,16335,218.235.88.81,443,198913,257957,133,172
2024-06-14 22:03:16.152,netflow_logger_1,TCP,10.20.30.43,29287,202.113.171.152,443,363522,16263,243,11
2024-06-14 22:03:16.253,netflow_logger_1,TCP,e799:84cc:3c33:8fbf:a17e:7607:e700:9456,30663,fc30:8ecb:10c3:6da:55b9:4139:bed9:4b7e,443,177214,3434,119,3
2024-06-14 22:03:16.354,netflow_logger_1,TCP,10.20.30.160,19132,89.227.245.78,53,254400,77,170,1
2024-06-14 22:03:16.455,netflow_logger_1,TCP,10.20.30.76,44286,101.176.44.99,443,234524,245262,157,164
2024-06-14 22:03:16.556,netflow_logger_1,TCP,10.20.30.236,26249,17.12.198.56,443,475363,70019,317,47
2024-06-14 22:03:16.657,netflow_logger_1,TCP,10.20.30.156,57281,31.82.36.148,22,119125,167535,80,112
2024-06-14 22:03:16.758,netflow_logger_1,UDP,10.20.30.238,54353,206.142.33.221,443,234904,140220,157,94
2024-06-14 22:03:16.858,netflow_logger_1,TCP,10.20.30.114,29536,9.13.174.38,53,465491,96,311,1
2024-06-14 22:03:16.959,netflow_logger_1,TCP,b87b:6d30:2bf7:7ef1:6933:d59a:2159:df24,28114,70f7:415a:5a2d:5b39:4768:9275:7729:7b41,443,128056,307821,86,206
2024-06-14 22:03:17.060,netflow_logger_1,TCP,10.20.30.139,28221,192.13.128.190,80,6080,384305,5,257
2024-06-14 22:03:17.161,netflow_logger_1,TCP,10.20.30.246,55396,149.81.54.163,443,303322,294993,203,197
2024-06-14 22:03:17.262,netflow_logger_1,UDP,eb94:39fc:6ac9:2a02:c340:da1c:8d03:4134,42005,1301:ac2e:2802:616f:810a:e727:8928:ec3b,443,159207,308495,107,206
2024-06-14 22:03:17.362,netflow_logger_1,UDP,10.20.30.7,20535,94.17.101.82,25,390253,21369,261,15
2024-06-14 22:03:17.463,netflow_logger_1,UDP,10.20.30.163,51357,78.223.192.194,443,168541,161249,113,108
2024-06-14 22:03:17.564,netflow_logger_1,TCP,4d02:7fb1:ee2a:703a:3abe:7f83:8fc9:1b62,35353,2ba9:1847:90d4:d741:4165:53b3:3962:6e10,443,85339,328041,57,219
2024-06-14 22:03:17.665,netflow_logger_1,ICMP,10.20.30.134,0,126.104.23.200,0,906,3556,1,3
2024-06-14 22:03:17.766,netflow_logger_1,UDP,10.20.30.193,46434,187.245.133.107,443,24298,298543,17,200
2024-06-14 22:03:17.867,netflow_logger_1,TCP,10.20.30.192,31263,79.10.81.100,443,12402,92109,9,62
2024-06-14 22:03:17.967,netflow_logger_1,TCP,10.20.30.142,14002,153.231.208.145,25,125944,9921,84,7
2024-06-14 22:03:18.068,netflow_logger_1,TCP,a5f:94a8:f387:12f3:a4f7:90db:f054:495d,25974,5088:fea4:4efb:711c:617f:94f5:733f:fc3e,53,140740,192,94,1
2024-06-14 22:03:18.169,netflow_logger_1,TCP,10.20.30.241,63923,133.84.177.20,443,487996,248982,326,166
2024-06-14 22:03:18.269,netflow_logger_1,TCP,10.20.30.36,21779,216.232.249.79,25,195102,14739,131,10
2024-06-14 22:03:18.370,netflow_logger_1,UDP,10.20.30.100,14334,126.130.89.174,80,184334,5800,123,4
2024-06-14 22:03:18.471,netflow_logger_1,TCP,2805:8360:c902:177b:6039:d1b5:c93a:d592,50761,74c0:4563:64f1:5c98:6b22:709d:13f8:763b,443,390860,319680,261,214
2024-06-14 22:03:18.572,netflow_logger_1,TCP,10.20.30.57,44830,230.158.128.227,443,227652,231705,152,155
2024-06-14 22:03:18.673,netflow_logger_1,TCP,b1f6:501f:9a40:cb69:d267:1415:7e79:4fe5,29935,5540:4a8c:a785:c5a0:d19:d237:f87:be99,443,469963,191786,314,128
2024-06-14 22:03:18.774,netflow_logger_1,TCP,10.20.30.219,46304,25.134.138.35,443,344812,309352,230,207
2024-06-14 22:03:18.874,netflow_logger_1,TCP,10.20.30.106,11201,15.205.188.119,443,278604,254757,186,170
2024-06-14 22:03:18.975,netflow_logger_1,UDP,10.20.30.46,61159,211.89.120.89,443,247558,153600,166,103
2024-06-14 22:03:19.076,netflow_logger_1,TCP,10.20.30.38,10439,230.109.64.40,22,279946,32770,187,22
2024-06-14 22:03:19.177,netflow_logger_1,TCP,10.20.30.58,59237,216.162.16.158,443,291333,261158,195,175
2024-06-14 22:03:19.278,netflow_logger_1,UDP,f39f:c8d0:f472:9ecb:cbd6:c06c:5776:f55d,18675,8d5a:62af:aa5b:9d46:ea25:9ec8:6399:f206,443,126104,310052,85,207
2024-06-14 22:03:19.379,netflow_logger_1,TCP,10.20.30.101,61351,246.44.9.158,80,162210,281224,109,188
2024-06-14 22:03:19.480,netflow_logger_1,UDP,10.20.30.174,59965,89.66.153.4,443,342395,40725,229,28
2024-06-14 22:03:19.580,netflow_logger_1,UDP,10.20.30.69,37478,160.41.189.59,443,123270,27384,83,19
2024-06-14 22:03:19.681,netflow_logger_1,TCP,10.20.30.163,41854,105.6.251.141,443,496432,6336,331,5
2024-06-14 22:03:19.782,netflow_logger_1,UDP,10.20.30.56,25571,172.246.8.135,443,265084,305853,177,204
2024-06-14 22:03:19.883,netflow_logger_1,TCP,10.20.30.88,15758,177.19.139.169,443,327546,254313,219,170
2024-06-14 22:03:19.984,netflow_logger_1,TCP,10.20.30.190,13586,222.19.204.238,80,66800,146594,45,98
2024-06-14 22:03:20.085,netflow_logger_1,TCP,ca35:6a75:c955:8053:9730:ef5a:2c6c:4ff8,12872,ab03:3aa1:8d3e:cbde:db6d:19c7:451f:2e11,443,10684,371399,8,248
2024-06-14 22:03:20.186,netflow_logger_1,TCP,1147:8983:f84:1609:b7ee:227d:508:9f70,55241,4bdb:6480:1c38:b132:de72:867f:a581:aa4d,443,39748,191409,27,128
2024-06-14 22:03:20.287,netflow_logger_1,TCP,10.20.30.179,60669,128.99.209.221,443,369118,210122,247,141
2024-06-14 22:03:20.387,netflow_logger_1,TCP,10.20.30.173,65060,68.108.38.230,443,195465,373395,131,249
2024-06-14 22:03:20.488,netflow_logger_1,TCP,10.20.30.50,32889,15.22.229.76,25,344955,16938,230,12
2024-06-14 22:03:20.589,netflow_logger_1,TCP,10.20.30.178,50927,36.91.188.22,443,292055,310501,195,208
2024-06-14 22:03:20.690,netflow_logger_1,TCP,10.20.30.209,62423,47.146.232.65,80,203327,24689,136,17
2024-06-14 22:03:20.791,netflow_logger_1,UDP,10.20.30.234,53183,246.15.223.193,443,463100,337377,309,225
2024-06-14 22:03:20.891,netflow_logger_1,TCP,10.20.30.155,60344,230.135.226.48,80,85309,252225,57,169
2024-06-14 22:03:20.992,netflow_logger_1,TCP,10.20.30.198,49712,2.20.147.30,443,333551,17236,223,12
2024-06-14 22:03:21.093,netflow_logger_1,TCP,5648:848b:3788:bc82:c481:f334:f0a5:466d,42802,5e99:9b55:fa67:cce7:4cf2:c8dd:94a3:7f82,443,498552,263551,333,176
2024-06-14 22:03:21.194,netflow_logger_1,TCP,10.20.30.181,41293,131.46.37.131,443,252089,42998,169,29
2024-06-14 22:03:21.295,netflow_logger_1,TCP,cc78:8200:8fe4:5e5e:11c:589e:3989:c6de,41710,a83c:c2d2:ae0b:d523:8886:4e45:6d83:7f90,443,230704,319143,154,213
2024-06-14 22:03:21.396,netflow_logger_1,UDP,10.20.30.218,10777,226.103.203.230,443,300185,205548,201,138
2024-06-14 22:03:21.497,netflow_logger_1,TCP,10.20.30.145,15522,235.33.43.95,443,241767,3460,162,3
